ID Movimiento;ID Orden;Fecha Orden;Prioridad;SKU;Margen base;Cantidad Pedida;Precio por Unidad;Descuento;ID Cliente
2613;18884;24/06/2011;No Especificado;171;0,6;5;25,98;0,1;306
2614;18884;24/06/2011;No Especificado;27;0,38;29;449,99;0;306
2033;14500;24/06/2011;No Especificado;94;0,38;44;19,98;0,07;108
2034;14500;24/06/2011;No Especificado;559;0,56;46;34,58;0,01;108
4487;31939;25/06/2011;Alto;629;0,59;13;140,99;0,07;377
1064;7846;25/06/2011;Bajo;493;0,4;47;67,28;0,09;34
1065;7846;25/06/2011;Bajo;583;0,36;20;2,08;0,1;34
1066;7846;25/06/2011;Bajo;297;0,75;20;26,31;0,01;34
1067;7846;25/06/2011;Bajo;1121;0,41;12;1,76;0,05;34
4422;31524;26/06/2011;Bajo;544;0,61;10;100,89;0,08;531
1110;8135;26/06/2011;No Especificado;160;0,8;16;55,99;0,03;164
4410;31461;27/06/2011;Medio;326;0,57;26;59,98;0,08;217
3670;26277;27/06/2011;Medio;1161;0,45;17;49,99;0,02;585
7572;54176;27/06/2011;No Especificado;645;0,65;33;73,98;0,06;381
7147;50983;28/06/2011;Critical;74;0,81;39;80,98;0,06;157
7148;50983;28/06/2011;Critical;1211;0,6;15;15,51;0,05;157
1220;8961;28/06/2011;Bajo;707;0,7;15;39,98;0;1
1219;8961;28/06/2011;Bajo;354;0,59;48;100,8;0,08;1
2167;15619;28/06/2011;Bajo;342;0,4;36;3,29;0,05;335
2168;15619;28/06/2011;Bajo;584;0,62;9;160,98;0,1;335
6288;44516;29/06/2011;Critical;432;0,56;17;3,28;0,06;81
2622;18951;29/06/2011;Critical;49;0,35;16;3,98;0,09;185
2623;18951;29/06/2011;Critical;648;0,85;10;35,99;0,03;185
999;7239;29/06/2011;Medio;880;0,59;50;120,33;0,03;177
3906;27844;29/06/2011;Bajo;931;0,38;27;4,98;0,04;303
3905;27844;29/06/2011;Bajo;777;0,4;1;5,8;0,09;303
4123;29318;30/06/2011;No Especificado;9;0,3;21;138,14;0,04;453
4124;29318;30/06/2011;No Especificado;163;0,57;34;125,99;0,1;453
1667;12037;30/06/2011;Bajo;278;0,38;14;9,27;0,04;14
1189;8704;30/06/2011;Medio;809;0,43;43;9,93;0,01;399
1190;8704;30/06/2011;Medio;1182;0,38;38;2,21;0,08;399
1563;11270;30/06/2011;Alto;688;0,38;15;8,6;0,04;255
4290;30566;01/07/2011;Bajo;393;0,37;34;6,48;0,02;546
8173;58433;01/07/2011;Alto;748;0,69;11;180,98;0,01;342
8174;58433;01/07/2011;Alto;734;0,37;30;48,04;0;342
8175;58433;01/07/2011;Alto;871;0,71;20;400,98;0,09;342
957;6918;01/07/2011;Critical;65;0,54;38;39,48;0,01;565
4513;32129;02/07/2011;Critical;921;0,36;20;6,48;0,07;323
4514;32129;02/07/2011;Critical;1261;0,55;4;2036,48;0,01;323
4466;31844;02/07/2011;No Especificado;209;0,65;14;150,98;0,09;257
5490;38950;02/07/2011;No Especificado;1236;0,37;24;4,38;0,02;370
5491;38950;02/07/2011;No Especificado;79;0,83;39;1,89;0,08;370
5492;38950;02/07/2011;No Especificado;945;0,56;30;9,31;0,03;370
7065;50405;02/07/2011;Medio;96;0,78;8;111,03;0,07;413
5144;36675;03/07/2011;Alto;867;0,4;39;2,94;0,04;109
7313;52160;03/07/2011;Critical;306;0,52;5;2,18;0,09;549
7314;52160;03/07/2011;Critical;445;0,57;6;125,99;0,09;549
1645;11876;03/07/2011;Alto;351;0,65;47;107,53;0,02;139
3164;22727;03/07/2011;No Especificado;59;0,36;45;6,48;0,07;608
4170;29569;03/07/2011;Alto;783;0,37;46;599,99;0,07;419
4171;29569;03/07/2011;Alto;83;0,37;29;18,97;0,1;419
4220;29986;03/07/2011;Critical;744;0,35;40;37,7;0,03;472
488;3393;03/07/2011;Alto;407;0,37;7;15,98;0,04;82
489;3393;03/07/2011;Alto;728;0,45;33;9,48;0,03;82
1594;11495;04/07/2011;Alto;100;0,65;6;146,34;0;268
3651;26145;04/07/2011;Bajo;994;0,36;18;4,91;0;680
3652;26145;04/07/2011;Bajo;995;0,57;49;9,98;0,04;680
3653;26145;04/07/2011;Bajo;996;0,54;27;29,34;0,1;680
8042;57447;04/07/2011;No Especificado;929;0,61;39;8,46;0,09;266
8043;57447;04/07/2011;No Especificado;634;0,8;8;30,98;0,06;266
2399;17382;04/07/2011;No Especificado;719;0,59;20;125,99;0,01;747
126;805;04/07/2011;No Especificado;1135;0,54;39;4,97;0,02;9
3242;23235;05/07/2011;Alto;871;0,71;6;2,88;0,02;39
5122;36482;05/07/2011;Medio;780;0,36;7;5,98;0,1;365
5123;36482;05/07/2011;Medio;898;0,57;47;328,14;0,06;365
5124;36482;05/07/2011;Medio;98;0,61;27;105,34;0,07;365
2180;15714;05/07/2011;Alto;643;0,57;50;49,43;0,01;499
2676;19363;05/07/2011;Alto;680;0,37;44;6,68;0,1;241
2677;19363;05/07/2011;Alto;586;0,6;41;5,98;0,04;241
1709;12263;06/07/2011;Alto;962;0,56;12;39,48;0;551
7217;51493;06/07/2011;Bajo;1228;0,38;31;8,56;0,01;621
4873;34663;06/07/2011;No Especificado;1092;0,4;38;808,49;0,05;561
2262;16258;06/07/2011;Medio;758;0,36;1;4,98;0,05;599
2263;16258;06/07/2011;Medio;175;0,47;48;7,08;0,03;599
3865;27558;07/07/2011;No Especificado;1094;0,37;21;21,38;0,1;187
3916;27936;07/07/2011;Alto;739;0,35;23;55,99;0,07;265
3917;27936;07/07/2011;Alto;1275;0,57;3;3502,14;0,06;265
7367;52512;07/07/2011;Alto;166;0,58;4;11,97;0,09;474
7368;52512;07/07/2011;Alto;242;0,39;32;5,74;0,08;474
734;5284;08/07/2011;No Especificado;3;0,39;7;8,69;0,1;722
6047;42855;08/07/2011;No Especificado;1097;0,59;17;7,98;0,05;724
1740;12481;10/07/2011;Critical;188;0,48;37;20,89;0,04;517
1741;12481;10/07/2011;Critical;315;0,35;12;35,99;0,01;517
80;483;10/07/2011;Alto;4;0,58;30;195,99;0,08;110
7668;54977;10/07/2011;Bajo;642;0,38;24;14,48;0,1;552
7669;54977;10/07/2011;Bajo;877;0,38;12;5,84;0,09;552
6892;49126;10/07/2011;Bajo;584;0,62;33;160,98;0;536
6111;43298;10/07/2011;No Especificado;476;0,46;33;199,99;0,1;300
6112;43298;10/07/2011;No Especificado;679;0,37;15;6,48;0,03;300
4437;31618;11/07/2011;Critical;259;0,38;14;28,53;0,02;239
5535;39232;12/07/2011;Bajo;1083;0,38;11;35,44;0,1;217
5536;39232;12/07/2011;Bajo;384;0,37;26;55,48;0,06;217
7673;55013;12/07/2011;Bajo;1013;0,36;5;4,91;0,02;607
7674;55013;12/07/2011;Bajo;879;0,59;14;22,01;0,02;607
8070;57572;12/07/2011;Medio;280;0,64;30;4,98;0,1;362
8071;57572;12/07/2011;Medio;250;0,36;9;7,64;0;362
4974;35366;12/07/2011;Bajo;1288;0,37;23;6,48;0,06;419
8095;57760;12/07/2011;No Especificado;381;0,42;38;7,59;0,06;308
8096;57760;12/07/2011;No Especificado;1194;0,57;34;2,98;0,01;308
5199;36933;12/07/2011;Alto;1065;0,38;32;3,69;0,07;318
3907;27845;13/07/2011;No Especificado;339;0,39;36;6,3;0,1;579
1922;13764;13/07/2011;Medio;409;0,56;31;4,28;0,1;292
5814;41217;13/07/2011;Alto;821;0,37;23;55,48;0,03;153
2958;21412;13/07/2011;No Especificado;492;0,38;38;3,52;0,09;306
2959;21412;13/07/2011;No Especificado;992;0,39;28;7,28;0,02;306
1425;10338;14/07/2011;No Especificado;607;0,36;9;90,97;0,04;625
1426;10338;14/07/2011;No Especificado;1089;0,67;7;44,43;0,02;625
477;3300;14/07/2011;Bajo;407;0,37;6;15,98;0,1;700
875;6274;14/07/2011;No Especificado;334;0,53;22;1,74;0,05;203
3341;23907;14/07/2011;No Especificado;592;0,55;7;65,99;0,05;679
4197;29827;14/07/2011;Critical;297;0,75;35;26,31;0,01;419
355;2467;15/07/2011;No Especificado;128;0,56;30;145,45;0,09;651
1166;8513;15/07/2011;Bajo;1130;0,59;8;8,62;0;702
1165;8513;15/07/2011;Bajo;169;0,4;9;17,98;0,05;702
6;32;15/07/2011;Alto;215;0,79;15;8,46;0,04;437
3;32;15/07/2011;Alto;351;0,65;26;107,53;0,07;437
4;32;15/07/2011;Alto;827;0,69;24;70,89;0,09;437
5;32;15/07/2011;Alto;52;0,6;23;7,99;0,04;437
114;740;15/07/2011;Medio;657;0,39;6;4,98;0,09;363
4645;33061;15/07/2011;Alto;96;0,78;48;111,03;0,06;764
7084;50563;16/07/2011;Alto;527;0,6;2;210,55;0,05;655
7085;50563;16/07/2011;Alto;45;0,58;20;125,99;0;655
7119;50790;16/07/2011;Critical;1135;0,54;47;4,97;0;441
624;4324;16/07/2011;Critical;612;0,59;28;40,97;0,04;400
3664;26243;16/07/2011;Bajo;1077;0,4;42;1,82;0,08;613
6650;47301;17/07/2011;Bajo;1031;0,8;6;70,98;0,02;298
1799;12897;18/07/2011;No Especificado;99;0,38;39;3,69;0,03;219
1800;12897;18/07/2011;No Especificado;963;0,37;31;6,48;0,05;219
5712;40422;18/07/2011;Critical;443;0,59;39;65,99;0,06;474
4563;32452;18/07/2011;Medio;212;0,39;3;2,88;0,09;275
3141;22534;18/07/2011;Medio;644;0,38;3;83,93;0;280
2842;20482;18/07/2011;Medio;1206;0,71;38;120,98;0,04;573
2843;20482;18/07/2011;Medio;759;0,38;39;12,28;0,03;573
6857;48837;18/07/2011;No Especificado;150;0,55;39;155,99;0,09;255
75;449;19/07/2011;Alto;389;0,56;45;7,38;0,02;616
406;2757;19/07/2011;Critical;35;0,57;39;95,95;0,07;95
958;6947;19/07/2011;Critical;455;0,65;9;51,65;0;739
407;2757;19/07/2011;Alto;236;0,6;42;12,98;0,05;608
8255;59044;20/07/2011;Critical;247;0,37;6;3,08;0,02;92
5835;41409;21/07/2011;No Especificado;276;0,4;1;11,5;0;345
991;7142;21/07/2011;Critical;1065;0,38;36;3,69;0,06;299
919;6596;21/07/2011;Bajo;787;0,38;36;500,98;0,02;559
7559;54083;21/07/2011;Alto;372;0,59;10;279,81;0,08;534
7657;54912;21/07/2011;Bajo;908;0,36;17;6,69;0,07;257
7805;55845;21/07/2011;Bajo;209;0,65;29;150,98;0,1;522
3581;25536;22/07/2011;Bajo;809;0,43;19;9,93;0,03;216
4045;28867;22/07/2011;Medio;155;0,78;43;20,97;0,1;285
4046;28867;22/07/2011;Medio;815;0,37;6;104,85;0,03;285
4047;28867;22/07/2011;Medio;95;0,57;26;95,99;0,02;285
6780;48288;22/07/2011;Medio;635;0,69;25;130,98;0,08;204
2091;14976;22/07/2011;Alto;731;0,38;46;4,98;0,03;399
4087;29152;23/07/2011;Bajo;823;0,45;3;17,48;0;377
4088;29152;23/07/2011;Bajo;970;0,83;13;6,98;0,06;377
6672;47492;23/07/2011;Alto;253;0,74;22;30,42;0,07;338
4429;31558;23/07/2011;Bajo;257;0,52;12;300,65;0,04;678
4430;31558;23/07/2011;Bajo;258;0,55;42;45,19;0,08;678
2236;16160;23/07/2011;Critical;227;0,59;50;10,89;0,09;587
784;5575;23/07/2011;Bajo;1056;0,4;41;5,98;0,06;359
1339;9792;23/07/2011;Bajo;214;0,37;14;5,4;0,02;339
7887;56420;24/07/2011;Bajo;1027;0,56;16;38,06;0,09;114
7888;56420;24/07/2011;Bajo;714;0,51;26;5,08;0,07;114
7889;56420;24/07/2011;Bajo;1258;0,57;22;125,99;0;114
7890;56420;24/07/2011;Bajo;163;0,57;48;125,99;0,02;114
3757;26851;24/07/2011;Alto;738;0,51;44;1,7;0,07;445
5517;39111;25/07/2011;Medio;912;0,55;1;178,47;0,09;249
5518;39111;25/07/2011;Medio;1154;0,48;20;300,97;0,05;249
5128;36516;25/07/2011;Medio;498;0,4;9;100,98;0,1;738
4295;30593;25/07/2011;Critical;767;0,49;20;4,18;0,04;773
4296;30593;25/07/2011;Critical;559;0,56;41;34,58;0,06;773
2154;15425;25/07/2011;Bajo;192;0,5;29;99,99;0,08;27
338;2306;25/07/2011;Alto;844;0,4;15;7,45;0,05;663
6507;46311;25/07/2011;Alto;398;0,4;42;28,48;0;470
6508;46311;25/07/2011;Alto;488;0,52;42;22,23;0,03;470
6509;46311;25/07/2011;Alto;846;0,37;44;6,48;0;470
2626;19041;26/07/2011;Bajo;227;0,59;3;10,89;0,08;36
2627;19041;26/07/2011;Bajo;673;0,56;43;42,98;0,04;36
4289;30565;26/07/2011;Medio;380;0,68;32;55,94;0,04;209
4883;34725;27/07/2011;Bajo;9;0,3;14;138,14;0,08;702
7945;56768;27/07/2011;Critical;25;0,56;37;2,88;0,02;154
7946;56768;27/07/2011;Critical;607;0,36;13;90,97;0,03;154
4428;31556;27/07/2011;Critical;812;0,52;35;7,7;0,07;673
4330;30853;27/07/2011;Medio;953;0,38;16;2,18;0,06;358
4331;30853;27/07/2011;Medio;704;0,39;40;6,3;0,04;358
7429;52934;27/07/2011;Critical;1013;0,36;20;4,91;0,08;263
4485;31938;27/07/2011;Medio;674;0,66;13;89,99;0,08;21
4486;31938;27/07/2011;Medio;381;0,42;47;7,59;0,05;21
6934;49479;27/07/2011;Medio;365;0,38;46;120,97;0,07;3
485;3362;28/07/2011;Bajo;563;0,44;40;40,98;0,04;6
486;3362;28/07/2011;Bajo;564;0,81;50;15,14;0,03;6
6649;47271;28/07/2011;Medio;280;0,64;44;4,98;0,03;314
2918;21089;28/07/2011;Medio;304;0,74;4;122,99;0,07;143
6510;46336;29/07/2011;Alto;489;0,52;31;4,84;0,1;114
4386;31237;29/07/2011;No Especificado;885;0,36;13;42,8;0;311
7958;56838;29/07/2011;Critical;498;0,4;44;100,98;0,09;209
7586;54279;30/07/2011;Alto;918;0,58;41;264,98;0,1;756
1307;9574;30/07/2011;Medio;276;0,4;40;11,5;0,08;333
3233;23202;30/07/2011;Alto;987;0,38;39;8,17;0,05;434
3234;23202;30/07/2011;Alto;396;0,6;48;11,97;0,02;434
6501;46305;30/07/2011;Bajo;1222;0,39;30;10,44;0,08;548
4687;33377;31/07/2011;Alto;269;0,36;20;5,18;0,06;345
4688;33377;31/07/2011;Alto;270;0,56;19;17,24;0,04;345
4463;31812;31/07/2011;Alto;31;0,36;14;40,99;0,02;426
4464;31812;31/07/2011;Alto;232;0,81;31;1,26;0,06;426
93;610;01/08/2011;Critical;1217;0,37;38;6,68;0,02;225
3590;25633;01/08/2011;Bajo;732;0,69;36;145,98;0,06;339
2394;17345;02/08/2011;Critical;250;0,36;23;7,64;0;174
807;5799;02/08/2011;Critical;786;0,57;34;294,62;0,08;381
2831;20448;02/08/2011;Critical;503;0,39;23;3,69;0,02;704
2274;16356;02/08/2011;Critical;873;0,55;6;22,98;0,04;329
5004;35684;03/08/2011;Bajo;1223;0,38;10;96,45;0,07;299
6814;48512;03/08/2011;No Especificado;758;0,36;48;4,98;0,04;735
6815;48512;03/08/2011;No Especificado;867;0,4;47;2,94;0,04;735
7218;51494;03/08/2011;Critical;772;0,36;42;11,99;0,06;488
7927;56647;03/08/2011;Medio;995;0,57;41;9,98;0,02;57
937;6788;04/08/2011;No Especificado;364;0,58;41;2,94;0,02;355
938;6788;04/08/2011;No Especificado;262;0,52;6;1,81;0,07;355
1972;14113;04/08/2011;Alto;568;0,74;22;376,13;0,09;362
2019;14401;04/08/2011;No Especificado;371;0,57;10;110,99;0,06;198
5015;35782;05/08/2011;Bajo;411;0,4;42;165,98;0,09;125
5016;35782;05/08/2011;Bajo;1032;0,75;13;105,49;0,06;125
5460;38787;05/08/2011;Bajo;691;0,56;22;3,28;0,05;163
5080;36196;06/08/2011;No Especificado;324;0,48;6;9,77;0,09;52
5079;36196;06/08/2011;No Especificado;820;0,64;7;4,98;0,07;52
4236;30144;06/08/2011;Bajo;147;0,77;25;218,75;0,08;451
3969;28324;07/08/2011;Alto;865;0,58;48;8,67;0,09;435
988;7110;07/08/2011;Bajo;68;0,3;22;276,2;0,02;266
2950;21378;07/08/2011;Medio;259;0,38;34;28,53;0,08;630
2951;21378;07/08/2011;Medio;192;0,5;17;99,99;0,07;630
888;6374;07/08/2011;Critical;698;0,64;29;31,11;0,07;785
889;6374;07/08/2011;Critical;479;0,37;1;1,48;0,01;785
3278;23427;08/08/2011;Bajo;321;0,39;30;15,01;0,09;187
3279;23427;08/08/2011;Bajo;355;0,35;22;120,98;0,03;187
7546;53956;08/08/2011;Alto;130;0,36;43;40,99;0,01;201
3688;26370;08/08/2011;No Especificado;210;0,39;12;22,84;0,08;382
3689;26370;08/08/2011;No Especificado;211;0,6;20;34,76;0,09;382
2743;19811;08/08/2011;Bajo;1025;0,59;49;8,57;0,01;356
1330;9700;08/08/2011;Critical;550;0,84;35;3,14;0,08;548
3449;24583;09/08/2011;Critical;391;0,37;17;2,16;0,06;147
3296;23558;09/08/2011;Bajo;758;0,36;4;4,98;0,01;438
3297;23558;09/08/2011;Bajo;468;0,65;17;31,76;0,03;438
2213;15972;09/08/2011;No Especificado;969;0,39;3;2,98;0,04;434
2214;15972;09/08/2011;No Especificado;626;0,54;2;5,81;0,07;434
216;1440;09/08/2011;Bajo;598;0,47;41;17,67;0,01;296
3418;24387;10/08/2011;Critical;196;0,57;23;40,97;0,01;103
3419;24387;10/08/2011;Critical;197;0,3;17;349,45;0,04;103
5598;39683;10/08/2011;Alto;234;0,37;31;18,99;0,04;398
5599;39683;10/08/2011;Alto;87;0,57;41;218,08;0,1;398
5600;39683;10/08/2011;Alto;305;0,49;6;20,24;0,09;398
5601;39683;10/08/2011;Alto;306;0,52;30;2,18;0;398
7335;52288;10/08/2011;Alto;622;0,43;19;78,69;0,07;322
877;6304;11/08/2011;Alto;59;0,36;30;6,48;0,01;56
7553;54051;11/08/2011;Medio;230;0,77;23;140,98;0,05;331
7554;54051;11/08/2011;Medio;370;0,39;28;4,13;0,06;331
932;6754;11/08/2011;Alto;213;0,56;13;205,99;0,01;338
2471;17958;11/08/2011;Bajo;1165;0,49;33;32,48;0,07;119
4440;31620;11/08/2011;Critical;902;0,55;20;65,99;0,05;692
900;6465;12/08/2011;Bajo;819;0,39;36;6,88;0,06;775
3860;27553;12/08/2011;Medio;224;0,65;48;370,98;0,03;194
3861;27553;12/08/2011;Medio;225;0,57;16;179,99;0;194
1337;9763;13/08/2011;Medio;85;0,39;44;4,13;0,07;170
6903;49220;13/08/2011;Critical;1237;0,59;13;33,62;0,07;64
4469;31846;13/08/2011;Critical;207;0,58;7;33,94;0,03;23
2397;17379;14/08/2011;Critical;769;0,76;29;114,98;0,08;719
6710;47810;14/08/2011;Critical;290;0,55;3;5,84;0,02;180
7911;56580;14/08/2011;No Especificado;516;0,4;9;8,34;0,1;652
7912;56580;14/08/2011;No Especificado;112;0,78;44;20,98;0,1;652
7913;56580;14/08/2011;No Especificado;842;0,78;29;286,85;0,05;652
7636;54659;15/08/2011;Alto;323;0,37;38;6,68;0,06;429
215;1414;15/08/2011;Critical;1032;0,75;44;105,49;0,07;341
4016;28674;15/08/2011;Alto;446;0,36;26;5,78;0;637
1999;14247;16/08/2011;Critical;342;0,4;4;3,29;0,03;327
1370;9927;16/08/2011;Alto;86;0,65;32;140,98;0;266
1371;9927;16/08/2011;Alto;87;0,57;44;218,08;0,01;266
1372;9927;16/08/2011;Alto;88;0,73;34;50,98;0,09;266
6925;49409;16/08/2011;Alto;1161;0,45;28;49,99;0,04;117
6664;47459;17/08/2011;No Especificado;501;0,35;10;20,98;0,06;479
5976;42373;17/08/2011;No Especificado;237;0,38;11;10,91;0,1;122
5409;38466;17/08/2011;Critical;588;0,36;22;5,98;0,08;752
5410;38466;17/08/2011;Critical;352;0,38;37;2,89;0,04;752
5411;38466;17/08/2011;Critical;679;0,37;15;6,48;0,02;752
2380;17253;17/08/2011;Critical;492;0,38;13;3,52;0,08;88
1861;13381;17/08/2011;Medio;387;0,61;41;259,71;0;199
6135;43424;18/08/2011;No Especificado;873;0,55;34;22,98;0,04;160
1195;8768;18/08/2011;Alto;308;0,57;44;65,99;0,03;403
4719;33604;18/08/2011;Alto;214;0,37;10;5,4;0,04;150
1496;10791;19/08/2011;No Especificado;94;0,38;20;19,98;0,05;112
2352;16967;19/08/2011;Bajo;435;0,45;5;83,1;0,08;260
2353;16967;19/08/2011;Bajo;94;0,38;34;19,98;0,06;260
243;1639;19/08/2011;No Especificado;641;0,39;24;6,78;0,09;439
1212;8901;20/08/2011;Bajo;1212;0,36;15;9,99;0,09;701
74;448;20/08/2011;Medio;717;0,59;22;65,99;0,09;7
4441;31648;20/08/2011;Alto;1112;0,74;8;8,32;0;744
4442;31648;20/08/2011;Alto;973;0,37;10;6,68;0,03;744
5073;36133;20/08/2011;Medio;474;0,37;6;19,98;0;653
3494;24899;20/08/2011;No Especificado;175;0,47;37;7,08;0,08;160
906;6502;20/08/2011;Medio;250;0,36;16;7,64;0,1;84
907;6502;20/08/2011;Medio;949;0,4;30;9,99;0,05;84
7149;51008;20/08/2011;Alto;421;0,82;20;12,88;0,02;634
6543;46531;21/08/2011;Bajo;1009;0,63;39;111,96;0,07;35
6542;46531;21/08/2011;Bajo;161;0,38;23;3,8;0,06;35
6541;46531;21/08/2011;Bajo;1152;0,58;17;205,99;0,01;35
6540;46531;21/08/2011;Bajo;313;0,39;2;7,1;0,1;35
173;1095;21/08/2011;Medio;758;0,36;28;4,98;0,07;105
6391;45381;21/08/2011;Medio;345;0,41;1;5,89;0,01;211
6389;45381;21/08/2011;Medio;242;0,39;26;5,74;0,03;211
6390;45381;21/08/2011;Medio;749;0,62;23;53,98;0,02;211
2407;17445;21/08/2011;No Especificado;1112;0,74;33;8,32;0,1;403
429;2882;21/08/2011;Alto;584;0,62;23;160,98;0,03;462
430;2882;21/08/2011;Alto;563;0,44;9;40,98;0,07;462
8193;58598;22/08/2011;Medio;71;0,56;50;300,98;0,1;435
8194;58598;22/08/2011;Medio;1045;0,37;25;3,41;0,01;435
6116;43302;23/08/2011;Bajo;1080;0,46;4;1,95;0,09;567
6115;43302;23/08/2011;Bajo;974;0,59;39;205,99;0,03;567
6117;43302;23/08/2011;Bajo;164;0,37;43;20,99;0,07;567
7455;53189;23/08/2011;Critical;779;0,37;29;6,48;0;556
8189;58566;23/08/2011;No Especificado;1084;0,79;45;105,29;0,07;368
8190;58566;23/08/2011;No Especificado;676;0,58;42;65,99;0,01;368
4000;28545;23/08/2011;Alto;448;0,57;15;363,25;0,1;357
7700;55202;24/08/2011;Bajo;1047;0,3;33;95,99;0,07;355
7701;55202;24/08/2011;Bajo;20;0,58;49;155,99;0,08;355
7193;51302;24/08/2011;No Especificado;1229;0,37;44;3,75;0,03;108
6446;45861;25/08/2011;Medio;164;0,37;39;20,99;0,05;290
7921;56640;25/08/2011;Alto;57;0,36;2;11,48;0;392
7922;56640;25/08/2011;Alto;680;0,37;11;6,68;0,06;392
2171;15622;25/08/2011;Alto;895;0,56;34;240,98;0;33
2172;15622;25/08/2011;Alto;601;0,36;21;6,48;0,09;33
719;5153;25/08/2011;Critical;413;0,3;37;128,24;0,04;696
6913;49319;25/08/2011;Bajo;837;0,69;13;7,37;0,09;375
6914;49319;25/08/2011;Bajo;1176;0,37;40;6,68;0,01;375
5145;36676;25/08/2011;No Especificado;710;0,37;32;100,97;0,08;418
5146;36676;25/08/2011;No Especificado;1093;0,39;15;22,84;0,04;418
4251;30276;26/08/2011;Bajo;838;0,55;44;35,99;0;104
4252;30276;26/08/2011;Bajo;303;0,76;34;296,18;0,1;104
5530;39169;26/08/2011;Medio;489;0,52;5;4,84;0;206
2462;17924;26/08/2011;Critical;1105;0,56;42;60,97;0,04;688
7527;53767;26/08/2011;No Especificado;38;0,4;35;30,98;0,03;632
7659;54914;28/08/2011;Critical;588;0,36;32;5,98;0,06;137
7660;54914;28/08/2011;Critical;591;0,57;7;12,44;0,06;137
6841;48709;28/08/2011;Alto;852;0,44;17;2,52;0,01;621
881;6336;28/08/2011;Alto;313;0,39;43;7,1;0,01;550
1154;8391;28/08/2011;Alto;71;0,56;4;300,98;0,04;205
5148;36679;30/08/2011;Critical;406;0,56;28;65,99;0,1;705
6973;49828;30/08/2011;Medio;228;0,37;39;6,48;0,03;105
1554;11233;30/08/2011;No Especificado;414;0,36;25;10,98;0,02;758
5426;38561;30/08/2011;Critical;728;0,45;19;9,48;0,1;619
669;4676;31/08/2011;Alto;45;0,58;11;125,99;0,04;722
670;4676;31/08/2011;Alto;46;0,37;50;3,75;0,03;722
671;4676;31/08/2011;Alto;47;0,38;3;12,28;0,07;722
672;4676;31/08/2011;Alto;20;0,58;30;155,99;0,01;722
4860;34596;31/08/2011;Critical;675;0,35;39;7,68;0,05;207
8101;57799;31/08/2011;Alto;282;0,37;25;500,97;0,02;262
882;6337;31/08/2011;No Especificado;567;0,78;48;70,71;0,01;144
883;6337;31/08/2011;No Especificado;568;0,74;1;376,13;0,07;144
7275;51906;01/09/2011;Alto;929;0,61;24;8,46;0,04;321
4799;34112;01/09/2011;Critical;385;0,56;13;28,99;0,1;635
1174;8578;02/09/2011;Alto;1208;0,41;40;9,74;0,1;615
1241;9027;02/09/2011;Bajo;315;0,35;30;35,99;0,05;463
3891;27778;02/09/2011;Critical;229;0,38;1;223,98;0,02;239
3892;27778;02/09/2011;Critical;230;0,77;34;140,98;0,07;239
3890;27778;02/09/2011;Critical;998;0,5;10;599,99;0,02;239
5761;40896;02/09/2011;No Especificado;683;0,4;21;7,4;0,03;750
3913;27904;03/09/2011;Alto;406;0,56;8;65,99;0,02;392
5800;41152;03/09/2011;Alto;325;0,54;49;76,72;0,03;264
5801;41152;03/09/2011;Alto;75;0,37;29;1,88;0,1;264
340;2309;03/09/2011;Bajo;161;0,38;7;3,8;0,05;43
5956;42274;03/09/2011;Alto;220;0,52;23;99,99;0,01;376
5957;42274;03/09/2011;Alto;1205;0,52;45;12,07;0,1;376
4807;34180;03/09/2011;Alto;152;0,36;2;5,78;0,02;302
4869;34660;03/09/2011;No Especificado;994;0,36;4;4,91;0,1;106
4870;34660;03/09/2011;No Especificado;351;0,65;36;107,53;0,01;106
7542;53895;04/09/2011;No Especificado;1151;0,58;21;419,19;0,1;51
2424;17573;04/09/2011;Bajo;728;0,45;23;9,48;0,02;197
2425;17573;04/09/2011;Bajo;27;0,38;47;449,99;0,02;197
7283;51969;04/09/2011;Alto;47;0,38;16;12,28;0,04;265
7284;51969;04/09/2011;Alto;868;0,58;33;65,99;0,1;265
1936;13889;04/09/2011;Medio;712;0,55;49;258,98;0,03;562
1377;9955;04/09/2011;Critical;946;0,56;37;95,99;0,09;437
1354;9863;04/09/2011;Critical;265;0,56;18;1,76;0;439
2643;19138;05/09/2011;Bajo;167;0,57;30;12,28;0,01;385
8139;58179;05/09/2011;Medio;189;0,35;3;11,58;0,1;531
3877;27684;05/09/2011;Bajo;376;0,6;1;10,48;0,06;86
6124;43363;05/09/2011;Critical;1126;0,55;35;350,99;0,03;26
5747;40806;06/09/2011;Critical;214;0,37;8;5,4;0;61
1143;8323;06/09/2011;Alto;33;0,81;45;20,99;0,05;504
7076;50500;06/09/2011;Bajo;447;0,36;11;5,43;0;615
7077;50500;06/09/2011;Bajo;206;0,38;45;2,47;0,07;615
377;2626;07/09/2011;No Especificado;888;0,36;16;2,88;0,02;460
7088;50566;07/09/2011;No Especificado;865;0,58;48;8,67;0,1;551
5515;39079;07/09/2011;Alto;1139;0,37;46;1,68;0,09;261
2718;19621;07/09/2011;Critical;550;0,84;20;3,14;0,04;302
2719;19621;07/09/2011;Critical;1097;0,59;15;7,98;0,08;302
6656;47333;07/09/2011;Critical;178;0,59;16;55,99;0,04;96
846;6054;08/09/2011;Bajo;110;0,43;6;2,08;0,05;186
